user_id,favorite_subjects
69167,Doctrinal Theology
69170,Alex Fictitious Character
69170,American Detective And Mystery Stories
69170,Crime Mystery
69172,Coming Of Age
69172,England
69172,English Literature -- History And Criticism
69173,Action Adventure
69173,Adventure Stories
69173,British And Irish Fiction Fictional Works By One Author
69180,Cat
69180,Detective And Mystery Stories
69180,Fiction
69183,Fiction
69183,Science Fiction
69183,General
69188,Fiction
69188,General
69188,Large Type Books
69189,American
69189,American Wit And Humor
69189,Caricatures
69191,Actors
69191,Adventure Stories
69191,American
69193,Discworld Imaginary Place
69193,Drama Dramatic Works By One Author
69193,Fantasy
69195,Child
69195,Fiction
69195,Friendships
69196,Fiction
69196,Gold Mines
69196,History
69202,Conduct Of Life
69202,Didactic Fiction
69202,Ficcin
69204,[NO_SUBJECT]
69205,Action Adventure
69205,Classic Literature
69205,Drama
69211,Fiction
69211,General
69211,Large Type Books
69219,China
69219,Father-Daughter Relationships
69219,Fiction
69228,Bereavement
69228,Consolation
69228,Family
69232,Fiction
69232,Romance
69232,General
69238,Chicago Ill
69238,Fiction
69238,Illinois
69239,Boats And Boating
69239,Fiction
69245,Fairies
69245,Fiction
69245,Good And Evil
69249,Humor
69249,City And Town Life
69249,Coming Of Age
69250,Amateurs Manuals
69250,Computer Networks
69250,Computer Technology
69252,Fiction
69252,General
69252,Detective And Mystery Stories
69268,Large Type Books
69268,Biography
69268,Adventure Stories
69270,Action Adventure
69270,American Fiction
69270,Belletristische Darstellung
69272,African American Police
69272,African Americans
69272,Alex Fictitious Character
69274,Fiction
69274,General
69274,Long Now Manual For Civilization
69275,American Authors
69275,Authors
69275,Bildungsromans
69276,Art
69276,Humor
69276,Performing Arts
69291,Domestic Fiction
69291,Fiction
69291,General
69310,Fiction
69310,Juvenile Fiction
69310,History
69311,Politics And Government
69311,American
69311,American Wit And Humor
69312,Fiction
69312,Time Travel -- Fiction
69320,Fiction
69320,Young Men
69320,Coal Mines And Mining
69322,Blake
69322,Fiction
69322,Horror
69329,Government Relations
69329,History
69329,Mayas
69331,[NO_SUBJECT]
69332,Attitudes
69332,Conflict Of Generations
69332,Political Activity
69335,Fiction
69335,General
69335,Fantasy
69338,[NO_SUBJECT]
69341,Fiction
69341,Stalking Victims
69341,Teenage Boys
69345,Fiction
69345,Detective And Mystery Stories
69345,England
69354,Domestic Fiction
69354,Fiction
69354,General
69355,Fiction
69355,General
69355,Large Type Books
69360,1805 English Literature
69360,Actors
69360,Actors And Actresses
69363,Divorced Women
69363,Fiction
69365,[NO_SUBJECT]
69369,Accident Victims
69369,American Fiction Fictional Works By One Author
69369,Chinese Language
69375,Comics Graphic Novels
69375,Continental European Fiction
69375,English
69377,American Domestic Fiction
69377,California
69377,Childlessness
69378,Fiction
69378,General
69378,Large Type Books
69382,Autobiografie
69382,Biografa
69382,Biography
69383,African American Police
69383,Alex Fictitious Character
69383,Bank Robberies
69388,English Language
69388,Report Writing
69388,Rhetoric
69389,Juvenile Fiction
69389,Thrillers
69389,Fiction
69400,Brainwashing
69400,Fiction
69400,General
69405,Fiction
69405,Large Type Books
69405,General
69406,1939-1945
69406,Activity Programs
69406,Atrocities
69410,Women
69410,Fiction
69410,Large Type Books
69411,Autobiographie
69411,Biography
69411,Conditions Sociales
69412,1882-1941
69412,Artistic
69412,Authors
69423,Fiction
69423,General
69423,London England
69425,Detective And Mystery Stories
69425,England
69425,Fiction
69435,Detective And Mystery Stories
69435,England
69435,Family
69436,Fiction
69436,Young Women
69436,Coming Of Age
69440,Fiction
69440,Short Stories
69440,Action Adventure
69444,Fiction
69444,Fiction Subjects
69444,General
69450,[NO_SUBJECT]
69460,Fiction
69460,Opensyllabusproject
69460,Ficcin
69466,Fiction
69466,Horror
69466,Reading Level-Grade 11
69467,[NO_SUBJECT]
69470,
69470,1000Blackgirlbooks
69470,African American Authors
69472,Fiction
69472,Discworld Imaginary Place
69472,Fantasy
69488,Christmas
69488,Comic Books
69488,Fiction
69489,American Fiction
69489,Brazil
69489,Death
69493,Psychology
69493,Buddhism
69493,Education
69499,Adaptations
69499,Adventure Fiction
69499,Adventure Stories
69503,Audiobooks
69503,Detective And Mystery Stories
69503,Ficcin
69504,Adventure Stories
69504,British And Irish Fiction Fictional Works By One Author
69504,Character
69507,Fiction
69507,General
69507,Automobile Industry And Trade
69511,Fiction
69511,General
69511,Short Stories
69512,Detective And Mystery Stories
69512,Fiction
69512,Thrillers
69514,1961-1975
69514,American War Stories
69514,Family Life
69520,American
69520,Depression
69520,Feminism And Literature
69522,Computer Hackers
69522,Corporations
69522,Corrupt Practices
69526,[NO_SUBJECT]
69528,Biography
69528,Father-Daughter Relationships
69528,Italians
69538,American Fiction
69538,Fiction
69538,Investigation
69540,[NO_SUBJECT]
69553,Astronomers
69553,Biography
69553,"Correspondence, Reminiscences, Etc."
69554,Fiction
69554,General
69554,Short Stories
69558,[NO_SUBJECT]
69564,[NO_SUBJECT]
69568,[NO_SUBJECT]
69575,1961-1975
69575,Fiction
69575,Vietnam War
69577,Detective And Mystery Stories
69577,Fiction
69577,General
69580,1961-1975
69580,Contemporary
69580,Detective And Mystery Stories
69585,Action Adventure
69585,Dragon
69585,Fantasy Fiction
69587,Author
69587,Authors
69587,Authors And Publishers
69593,Fiction
69593,General
69593,American Detective And Mystery Stories
69596,Brainwashing
69596,Fiction
69596,General
69597,Autobiografie
69597,Biografa
69597,Biography
69600,Philosophy
69600,Life
69600,American Science Fiction
69602,Assassination
69602,Central Intelligence Agency
69602,Crimes Against
69605,Biography
69605,Dakota Indians
69605,Historical
69606,Fiction
69606,Westerns
69609,Adultery
69609,Alcoholism
69609,Awardnationalbookawardfiction
69612,Fiction
69612,Detective And Mystery Stories
69612,Federal Bureau Of Investigation
69617,[NO_SUBJECT]
69627,Fiction
69627,General
69627,Poetry Poetic Works By One Author
69640,[NO_SUBJECT]
69648,Fiction
69648,Fantasy
69648,American
69649,Fiction
69649,General
69649,Hotel
69655,Aliens
69655,American
69655,American Science Fiction
69657,Author
69657,Cartoonists
69657,Comic Books
69658,Fiction
69658,General
69658,Large Type Books
69660,1914-1918
69660,Community Life
69660,Fiction
69661,Action Adventure
69661,Clairvoyance
69661,Didactic Fiction
69666,Adventure Stories
69666,Alaska
69666,Biography
69672,Fiction
69672,Adolescence
69672,British And Irish Fiction Fictional Works By One Author
69678,1805 English Literature
69678,Divorce
69678,Divorced People
69683,Fiction
69683,General
69683,Belletristische Darstellung
69684,Fiction
69684,General
69684,Large Type Books
69685,[NO_SUBJECT]
69686,Attorney And Client
69686,Brother
69686,Child Witnesses
69687,Antiquities
69687,British
69687,Classic
69691,Biography
69691,1941-
69691,Rock Music
69692,Deception
69692,Fiction
69692,Florida
69693,Miscellanea
69693,Success
69693,Wishes
69697,Fiction
69697,Large Type Books
69697,Romance
69698,Fiction
69698,Thrillers
69698,African American Girls
69709,Fiction
69709,Detective And Mystery Stories
69709,General
69710,Australians
69710,Fiction
69710,Gay Men -- Fiction
69711,Diary Fiction
69711,England
69711,English Literature -- History And Criticism
69716,Authors
69716,Biography
69716,"Correspondence, Reminiscences, Etc."
69721,Fiction
69721,General
69721,Large Type Books
69727,Geschichte
69727,History
69727,Mathematics
69731,Juvenile Fiction
69731,Baby
69731,Dragon
69732,Essays
69732,French Language
69732,Poetry
69734,[NO_SUBJECT]
69740,Advice Columnists
69740,American Fiction
69740,American Fiction Fictional Works By One Author
69749,Fiction
69749,General
69749,Short Stories
69750,Description And Travel
69750,New York Times Book Reviews
69750,Social Life And Customs
69759,China
69759,Description And Travel
69759,Journeys
69768,Anecdotes
69768,Facetiae
69768,General
69772,[NO_SUBJECT]
69775,Fiction
69775,Horror
69775,Thrillers
69780,College Students
69780,Death
69780,English Fiction
69788,Dutch Fiction
69790,Fiction
69790,General
69790,Large Type Books
69795,Adolescence
69795,Diary
69795,Diary Fiction
69799,Domestic Fiction
69799,Dysfunctional Families
69799,Family
69808,Fiction
69808,General
69808,Juvenile Fiction
69810,Comic Strips Cartoons
69810,Form
69810,Humor
69823,Description And Travel
69823,Travel
69823,Adultery
69830,Biography
69830,Computer Industry
69830,Computer Programming
69839,American
69839,American Horror Tales
69839,Amusement Parks
69845,
69845,Boston Mass
69845,Detective And Mystery Stories
69851,Americans
69851,Crimes Against
69851,Detective And Mystery Stories
69858,American Wit And Humor
69858,Fiction
69858,General
69865,[NO_SUBJECT]
69875,Action Adventure
69875,Adaptations
69875,Adventure Fiction
69878,Fiction
69878,Election
69878,Political
69879,American Fiction
69879,American Fiction Fictional Works By One Author
69879,Archer
69888,1000Blackgirlbooks
69888,Abused Wives
69888,Adult Child Sexual Abuse Victims
69893,1939-1945
69893,Art
69893,Bandes DessinéEs
69896,Fiction
69896,General
69896,Humor
69903,Contemporary
69903,Fiction
69903,General
69907,British
69907,Detective And Mystery Stories
69907,Fiction
69911,Fiction
69911,General
69911,Johnson
69913,Action Adventure
69913,Adventure Fiction
69913,Adventure Stories
69916,Fiction
69916,General
69916,Large Type Books
69917,81354
69917,Artificial Intelligence
69917,Belletristische Darstellung
69918,[NO_SUBJECT]
69919,Assassination
69919,Central Intelligence Agency
69919,Crimes Against
69926,Detective And Mystery Stories
69926,Fiction
69926,New York Times Bestseller
69929,Fiction
69929,Thriller Fiction
69929,Adventure Stories
69931,Action Adventure
69931,Farmer
69931,Fiction
69933,Fiction
69933,Thriller Fiction
69933,Thrillers
69936,American Fantasy Fiction
69936,Death
69936,Fantasy
69944,Fiction
69944,Journalist
69944,Orphan
69945,Detective And Mystery Stories
69945,Fiction
69945,Open Library Staff Picks
69951,Adventure Fiction
69951,English Fantasy Fiction
69951,English Fantasy Literature
69955,Discrimination
69955,Fiction
69955,Propaganda
69963,Biography
69963,Social Life And Customs
69963,1945-
69964,Fiction
69964,Juvenile Fiction
69964,Adventure Stories
69967,Fiction
69967,General
69967,Historical
69971,Fiction
69971,General
69971,Fantasy
69972,Reincarnation
69972,Spiritualism
69973,Adventure Fiction
69973,Adventure Stories
69973,Animated Films
69980,Accident
69980,Adultery
69980,Aircraft Accidents
69981,81354
69981,Bible
69981,Fiction
69982,Business
69982,Conduct Of Life
69982,Filosofa
69986,Fiction
69986,General
69986,Large Type Books
69990,Didactic Fiction
69990,Fiction
69990,General
69992,Crime
69992,Detective And Mystery Stories
69992,Detective Fiction
70002,California
70002,Cult
70002,Detective And Mystery Stories
70003,Criminal Investigation
70003,Detective And Mystery Stories
70003,Dutch Fiction
70014,Fiction
70014,English Literature -- History And Criticism
70014,Fantasy Fiction
70019,2001
70019,Biography
70019,Civilization
70020,Fiction
70020,Large Type Books
70020,Thriller Fiction
70022,Contemporary
70022,Fiction
70022,General
70024,God
70024,Large Type Books
70024,Meditations
70026,Action Adventure
70026,Adventure Stories
70026,Antarctica
70029,Art
70029,Artist
70029,Biographical
70038,Criticism
70038,Fiction
70038,General
70040,Ausgabe
70040,Belletristische Darstellung
70040,Evolution
70047,California
70047,Didactic Fiction
70047,Dwarves
70052,Fiction
70052,General
70052,Large Type Books
70055,Comics Graphic Novels
70055,English Literature -- History And Criticism
70055,Fantasy
70061,American Fiction
70061,Ficcin
70061,Fiction
70062,Fiction
70062,General
70062,Religious Biography
70063,Women
70063,Fiction
70063,Drama
70065,Fiction
70065,General
70065,Humor
70066,Fiction
70066,Romance
70066,General
70070,Chicago Ill
70070,Detective And Mystery Stories
70070,Fiction
70074,1946-
70074,2001-2009
70074,Biography
70075,Contemporary
70075,Detective And Mystery Stories
70075,Dublin Ireland
70080,Fiction
70080,General
70080,Large Type Books
70083,Fiction
70083,Prisoners Of War
70083,Religious Fiction
70087,City And Town Life
70087,Fiction
70087,Friendship
70102,Christian
70102,Fiction
70102,Georgia
70103,African Americans
70103,Coming Of Age
70103,Domestic Fiction
70109,Body
70109,Health
70109,Human
70116,1882-1941
70116,Alienation Social Psychology
70116,Artist
70118,Alcoholism
70118,Design And Construction
70118,England
70119,Fiction
70119,General
70119,Romance
70121,19Th Century
70121,Action Adventure
70121,American
70122,Fiction
70122,General
70122,Large Type Books
70125,Alcoholism
70125,Bombing
70125,Capital Punishment
70129,Adaptations
70129,American Humorous Stories
70129,Bear
70133,Fiction
70133,Detective And Mystery Stories
70133,Church Of England
70135,19Th Century
70135,Action Adventure
70135,Adventure Stories
70138,Fiction
70138,General
70138,Historical
70142,Bildungsromans
70142,Biography
70142,Canada
70147,Adventure Stories
70147,English
70147,Family Life
70150,Fiction
70150,Large Type Books
70150,Artist
70153,Fiction
70153,Alchemy
70153,Belletristische Darstellung
70161,Fiction
70161,Large Type Books
70161,Long Now Manual For Civilization
70162,Art
70162,Detective And Mystery Stories
70162,Fiction
70163,1914-1918
70163,Action Adventure
70163,Americans
70164,Fiction
70164,General
70164,Large Type Books
70165,Fiction
70165,General
70165,Marriage
70170,Civilization
70170,Conduct Of Life
70170,Fiction
70173,Animals
70173,Communicable Diseases
70173,Epidemiology
70176,Civilization
70176,History
70176,Sources
70177,Fiction
70177,General
70177,Historical
70183,Fiction
70183,General
70183,Horror
70186,Fiction
70186,General
70186,Psychological Fiction
70187,Fiction
70187,Juvenile Fiction
70187,Lighthouses
70189,Fiction
70189,General
70189,Large Type Books
70192,Fiction
70192,General
70192,New York Times Book Reviews
70193,Self-Actualization Psychology
70193,Achievement
70193,Applied
70198,Fiction
70198,Domestic Fiction
70198,Family Life
70201,Fiction
70201,Detective And Mystery Stories
70201,French Language
70205,History
70205,Fiction
70205,General
70211,California
70211,Detective And Mystery Stories
70211,English Language
70214,Fiction
70214,General
70214,Humor
70222,General
70222,Fiction
70222,Large Type Books
70224,[NO_SUBJECT]
70225,Brains
70225,Popular Works
70227,[NO_SUBJECT]
70228,[NO_SUBJECT]
70232,American Science Fiction
70232,Boston Mass
70232,Fiction
70236,Action Adventure
70236,Adventure
70236,Adventure Stories
70237,American
70237,Bereavement
70237,Businesswoman
70238,Social Conditions
70238,Large Type Books
70238,Fiction
70244,Belletristische Darstellung
70244,Fiction
70244,Fiction In English
70245,Philosophy
70245,Characters
70245,Eastern
70246,Divorce
70246,Fiction
70246,Friendships
70254,Canada
70254,Canadian Fiction
70254,English Fiction
70260,[NO_SUBJECT]
70265,Accident Victims
70265,Bereavement
70265,Detective And Mystery Stories
70266,Action Adventure
70266,Adventure Stories
70266,Austria
70271,1914-1918
70271,Domestic Fiction
70271,Farm Life
70273,Atomic Bomb
70273,Discography
70273,English Science Fiction
70279,
70279,American Poets
70279,Biography
70286,[NO_SUBJECT]
70287,Cloning
70287,Fiction
70287,Genetic Engineering
70288,Fiction
70288,General
70288,Humor
70291,Fiction
70291,Friendship
70291,Loneliness
70292,Dream
70299,Travel
70302,Fiction
70302,General
70302,Juvenile Fiction
70309,Fiction
70309,General
70309,Humor
70310,[NO_SUBJECT]
70314,Fiction
70314,Science Fiction
70314,American Science Fiction
70316,Chile
70316,Conflict Of Generations
70316,Domestic Fiction
70318,Fiction
70318,Blind
70318,Books And Reading
70324,Abbeys
70324,American Fiction
70324,American Fiction Fictional Works By One Author
